document_id,views,full_reads_percent,depth
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,10993.005102473348,51.54143053482978,1.181998361989862
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,5410.233393187005,30.855739537272466,1.0551956357708088
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,9363.55170906138,25.82792775263414,1.0611520758637223
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,4230.297772321031,36.452817044488505,1.0622425449819113
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,106068.98325995536,29.624479750923665,1.1369366852237919
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,23401.702815850516,25.21142454462556,1.041559386369488
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,50193.44094978239,34.96604907941047,1.1400655386958656
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,69237.31164338213,17.807301320681212,1.126981959523768
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,3748.6919000625435,37.2963917314843,1.067037654097367
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,2702.255477729667,32.88949312393563,1.0434242065385246
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,11989.229779435052,35.42403545747066,1.0706346697043732
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,20298.222560315353,33.95868872011951,1.0546019543666008
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,6809.581842197371,29.97201272955476,1.0598960832203497
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,14222.560648095348,24.079689697718138,1.0643237767265188
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,53180.40456041802,29.954342971863397,1.1384377166055677
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,28435.259306739998,23.910881678344015,1.053853831009191
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,5635.186858261361,23.402219898586655,1.06039171709482
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,14476.606027126596,39.13445130632606,1.1563547656085367
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,16443.2850850534,26.85404587750129,1.1563085221016984
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,20711.92658552664,21.074669010817352,1.1372064876650316
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,20257.27446856978,26.804133767455387,1.1335643893935152
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,3669.598133331949,29.28164799528668,1.0461341755805391
623c39239a79472f1993960eMljwbh4gQuKeIA6eblcfGQ,134500.7587392252,23.464316637173738,1.1540844818619143
620f3e089a79475b34ade039KtVJsteHStO5oditt3Uvzw,23128.263793714792,36.48617961458091,1.1391896657482496
6202a73f9a79479b15f9b967g4_nokAoRvaMeR66cEHVXg,36967.87890198428,29.580375444780966,1.1339364126295248
62051c4d9a79477c4a88100dvDi5_j0PQVCaKj2UJf9_gw,28921.80687659909,29.960912716425042,1.1369907592143251
620dfa929a79476189b0d2c4ZnPUfntARbaIIPZcQcvL1A,7809.06770220631,35.77561631927869,1.1500400954613743
620223d99a7947592e5b2287uc9l9VjjTuW6KZZBme45rg,8872.228770920541,50.39058658538139,1.2257963248669024
620b6a7c9a794760c377c0549UuC_nw7SPu6DKHQzdxp1A,4693.983514508363,30.90294582927365,1.1531222248851045
62058ec59a79471f398a053b_kwPlPE5QqWP4vZwrzwALQ,55863.171268657235,29.82200452527337,1.1193628714078814
6282c24c9a79473846c46ebam_USFkdETtGZH6Fds7rRiA,30240.266026213274,35.85041363588021,1.0566568635519562
629393009a794760730dff20Ty7cfynLQayiZQcjCFMVLA,1543.5164526319193,37.72192009403815,1.0530499278467775
624d79399a794748b2cab87dRbm1v5M-RIOc8TNT_xKCww,39748.86098662301,22.940198371218255,1.1465746598095687
626019089a794728f3c79697TIUG7LZwRkeqT7WiusfZtw,22018.725647040977,23.965092957258364,1.0533045969039756
6273f7009a7947233556d310MaUWXeXtSk6fnmVlyIDA3A,28593.16344628572,26.056707638111504,1.0466962989623048
623fe1149a794770821f4eaefI8XS2MXRyaNdNuJJW9VjA,123198.08619695483,30.596728749940215,1.1467084096105715
6281efae9a7947e34439115eVnTuAVljQ7SgKfOfKu57jQ,5922.589016635792,30.908227876398055,1.0668528260634018
627ebb289a79472e34d01ad38y6hKoMJS_aNkvNKR0-gvQ,8588.510532978999,29.904598833236818,1.057086296669322
625063979a79475de1f2072eTFz94N9QSYykYjDrMSdb7A,12986.626776556723,23.639599282239004,1.0777601529472027
6242cf239a7947543933376668sKFyOSTDi9g_65WIh5iw,196426.28075743842,31.806012801012102,1.1448257718909418
61faf6249a7947274188db22GZZD1toCRFaHFkr3HdMKWg,11016.202713342505,39.94569996949806,1.161617542276942
6268e7489a79475c88d44ceaMPuwsLe1QT2F7YDXc66p4w,12446.298577979842,22.826247141601844,1.0451081456641962
6267abd89a7947ee8a9d53e16BBdcn0xRdCra7S60-tMHQ,12049.648211250116,33.49868608649731,1.0466434606874004
624482489a79477d4f12aab6NvqeFzbPRfimwSLlGfHvuA,141676.7320798507,37.809018574660946,1.1280623157519747
61ff71df9a79470d13893f343PXO3SCcSy2Zav_6ejoYsQ,9819.989535183422,46.699293755105025,1.1803509352227994
6261c55c9a7947bf215d147a5Lcy3mDcSV2Bffoiv6tvEQ,1832.4105036816375,44.9268988066978,1.0442839978817045
61f898359a79473e96d0784cy0A9bEXUQ722-0fIdbb7qQ,16100.663103620444,43.025341137207384,1.161562865606927
6258037e9a7947a9e8a99498S1y9xzR8TJWIMfMonDbQEQ,8801.145535887024,34.60730092481922,1.0555481098905823
625117b89a7947867f461f09mbd7f55-TMi1CcYjcDqsog,30816.559295273455,29.09329907499033,1.0629468149747794
620af8d89a7947404fb52b9fROpN7eLZTxyReljAlE66RQ,9726.217874833541,39.950918874725026,1.1536531582140548
61fa6aea9a7947f0a9aaf4f0laPyaRVTTXem7ijDgA1yOQ,43356.452887790736,30.412118072356012,1.1446256105310189
6209a89f9a794740a12850c5H4RHG7dZTL2wSdv3XyyzNA,8079.786734729724,38.118689096328154,1.1551220244961709
620a46219a794781dc291a08AZGwVNwbQ8yIgsPKpyEhiA,8807.725044629105,39.623303139404065,1.1563409890673861
6260feeb9a79476a79ce041es4TzJh4_TzW8ppT-OTxjkg,3982.945804829584,35.147902671203404,1.0561496192353141
620ce7ab9a794702595dc862-5Cx53EvQDWntflGw9_jEQ,11481.82044033026,39.352603580239396,1.1592733444109078
6265bbef9a794740ac14627dFCuGAeo3RMqC5ZXD_WsDtg,4531.616066573549,38.27962326205385,1.0422938261528403
627ff0d39a7947729e9dfa90RPAwzb0eSzC-Dcq2ZocUfA,8812.895808658011,27.902750503650527,1.057517155462422
625db0299a7947d767282409xdaiS-EsSdOcJ5H8rgpO5g,24912.735280658093,27.90043275152887,1.0503472488995265
6282433e9a79470b9c70a35cGBn3ze4UTsyvC35EfQs6VA,11164.708114307534,32.288691723803566,1.0578159954422188
61fc8bea9a79472d0879337bsOYQIXzMQtGy1XCKl6xsHw,11665.809906575798,34.27771059957541,1.1541402404744212
62033fe69a7947be30a670aaeFUrrXexSh-xrR_1oGc6-w,16686.135615618037,23.26827632331204,1.130084277726865
6203b0069a7947f3eede1eb2qy1XDNoUQ3GBeAionL5UTQ,87928.48606326764,35.116312759564984,1.1379178559686742
624c3fd09a79476502f307e2exWaNqt-QmKcchXKQ-8KNw,9805.325403996272,31.136802084980058,1.153437813844204
623b5bcc9a79477293c33b56Rbe7Ti8uQlyni2v1TTPTaA,106577.47784732694,25.485211343766043,1.131148180451577
620104a99a7947846c646260vGhSVhpFT1iy6VZ0oq-oew,15902.754691328351,26.835184972901942,1.1417928719117558
624ffda39a794729f99bad79ZIebQLUATRWSnc37OMbrRQ,16472.510621142163,34.61138033555306,1.126657185647509
6277b3ff9a7947214f2f4893-tYxWzW4Qbmn-jwILfFFjA,5190.5752617795415,30.48651011634549,1.0560815819386191
624fd3a89a794716d372544f5CUAzs10TwWOwdg3dnyrFA,31720.52976926647,32.42058071618296,1.144722137874257
6262672c9a7947edb8be11e9AoBTZKPtRCy9Mu7fNFw_gA,3918.8494966998746,51.1080938778253,1.071847964473551
6268bb739a79474eb1121e2eeAd9_fJrTnKh_MdcLYPqAw,18347.255650061434,25.35283080488739,1.0414636352703948
6265f69e9a79474dc2dcb6eajq2srWZJTEeJvA4sAJhTdA,21280.95214674269,30.713951327969955,1.0460106979531318
6266f5389a7947b2e3ce1ba6qNyzvIL0Rl2zal9wzUl16A,5089.384951894198,33.61061036210597,1.0592409938020868
624ff0e19a79472411f31b43OlIGX3f9RN-Uop357_p98g,8475.271416951502,46.39262572014642,1.1470759303386866
623faeaa9a7947653470b1a0fI8XS2MXRyaNdNuJJW9VjA,70859.66944518917,28.857478930784158,1.129292918390652
624f1fcb9a7947e9d888bc2eGoMLdRUjQ2OQKJOJeEP9RQ,43816.79543441627,34.78788749439979,1.14129331655677
62850ce99a794782249dc1c7mCXdNIBcStCRGWinWoOqvA,24593.33227026857,34.407726629216576,1.0541475130720317
625568df9a794741e114a762p0gt5C5WSQqX18Fb8yuQEA,24835.362550818783,30.78056393222703,1.0743116235776347
6249c58b9a794790fbfb3a72BiOLFRtLQW6sTZ_aYcGd1A,11958.56740122856,38.87268769250991,1.1709048095907917
627e43e79a7947863d9a3d28f3ucRD7ITtefUxsYp7qHKQ,2994.4988462693314,35.905785188683446,1.0620101545674088
61fd57569a79478a98c7a954jxbeRzGsQm6f9UdSVdCCmg,16692.977334629206,35.54608953542992,1.152103718130322
628252089a79471407fd4d16rmFwVXrNQV6UEhFesereGQ,4574.482555860325,50.335643101181894,1.0691580373452976
62483ba99a79473538e719003jWeun5QR7K9Hf5y6sYL_A,13495.743702982845,39.65957234646468,1.1693148467946939
626633779a79475c0264eb97GicKTSv4TfGgkznN_G7t5w,3151.256282456738,39.8100395212329,1.0618678152001335
