document_id,views,full_reads_percent,depth
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,9154.857656187292,50.851214944328625,1.2210091435129102
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,4904.468777422674,32.015770541235945,1.0585960142354771
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,10218.543405102304,29.769292827122666,1.058514611798425
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,7613.759296995006,39.573396970697836,1.060795076443612
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,81500.6024566255,25.649759171751537,1.1258316352034887
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,21617.684181787805,25.194513610352583,1.0398854157609707
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,62210.976315774664,31.633834092771377,1.1453662538674065
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,86419.0586132864,17.353207365211986,1.1347712692355392
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,3616.5706131192205,40.36738155156724,1.0723641277711977
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,2357.769130121606,33.4989643357742,1.045142432827528
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,14195.17008134641,36.222773459503934,1.074900390523731
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,25434.413711710175,35.883203146248555,1.052235748009897
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,8677.551833779626,30.49482199920021,1.057699309635166
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,11734.730395192826,23.820475006272954,1.0624749019533881
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,78034.25100796045,30.75601881113798,1.1329206126359914
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,31021.592961979957,25.567753025751795,1.05233902406882
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,6754.754912354489,24.57063500005738,1.0607283713348952
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,17404.398034405003,41.47457679484215,1.1624768086356265
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,17843.092145026876,26.488095862237184,1.1321529040896081
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,22056.929601044045,19.693259611544992,1.1355808856732095
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,19451.368810785294,26.319707919899574,1.1271302711234779
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,3575.492168837527,34.17103570575811,1.0439964644338353
623c39239a79472f1993960eMljwbh4gQuKeIA6eblcfGQ,120589.81085849775,23.6009390302904,1.133855815703683
620f3e089a79475b34ade039KtVJsteHStO5oditt3Uvzw,27423.74511331542,28.15654379044337,1.134324801993892
6202a73f9a79479b15f9b967g4_nokAoRvaMeR66cEHVXg,51695.5211307303,27.111498239374384,1.1259256379305604
62051c4d9a79477c4a88100dvDi5_j0PQVCaKj2UJf9_gw,26650.90265259355,32.18867210264191,1.1512016742091353
620dfa929a79476189b0d2c4ZnPUfntARbaIIPZcQcvL1A,6492.301976462779,36.092901497339945,1.1538113849767393
620223d99a7947592e5b2287uc9l9VjjTuW6KZZBme45rg,9754.240293026094,48.75730956126042,1.232080057726386
620b6a7c9a794760c377c0549UuC_nw7SPu6DKHQzdxp1A,7226.129677508477,30.739004312363306,1.1554108822918254
62058ec59a79471f398a053b_kwPlPE5QqWP4vZwrzwALQ,43376.53700088775,30.150741961508327,1.1368670874612634
6282c24c9a79473846c46ebam_USFkdETtGZH6Fds7rRiA,33507.40930860776,33.269775907563606,1.0610221897090204
629393009a794760730dff20Ty7cfynLQayiZQcjCFMVLA,1463.5939192119956,35.446147811315,1.0497606153790173
624d79399a794748b2cab87dRbm1v5M-RIOc8TNT_xKCww,48556.32868702727,24.628609275307053,1.1507003981769806
626019089a794728f3c79697TIUG7LZwRkeqT7WiusfZtw,17270.17566268279,20.863453597851592,1.0527702781535988
6273f7009a7947233556d310MaUWXeXtSk6fnmVlyIDA3A,24489.621575186204,24.515182988889517,1.0453850264932776
623fe1149a794770821f4eaefI8XS2MXRyaNdNuJJW9VjA,139729.757657537,30.66315912494065,1.136340101247762
6281efae9a7947e34439115eVnTuAVljQ7SgKfOfKu57jQ,6457.889461923035,31.743592725522834,1.0696316799320753
627ebb289a79472e34d01ad38y6hKoMJS_aNkvNKR0-gvQ,9154.444099950995,33.97090481261195,1.04973128220088
625063979a79475de1f2072eTFz94N9QSYykYjDrMSdb7A,9732.318640565185,28.21699176738065,1.085259688651136
6242cf239a7947543933376668sKFyOSTDi9g_65WIh5iw,218160.94860116762,37.93438632050736,1.14612597609839
61faf6249a7947274188db22GZZD1toCRFaHFkr3HdMKWg,14562.79171190809,37.64312136912796,1.1688084194222716
6268e7489a79475c88d44ceaMPuwsLe1QT2F7YDXc66p4w,14474.287135607568,24.78550200219176,1.0496862191175305
6267abd89a7947ee8a9d53e16BBdcn0xRdCra7S60-tMHQ,12293.930721510564,31.314218769366224,1.042147256009301
624482489a79477d4f12aab6NvqeFzbPRfimwSLlGfHvuA,161680.81366664192,37.10789126123401,1.1300396234452192
61ff71df9a79470d13893f343PXO3SCcSy2Zav_6ejoYsQ,8889.173934318113,45.23731395231491,1.1873939159969593
6261c55c9a7947bf215d147a5Lcy3mDcSV2Bffoiv6tvEQ,3373.426402505471,43.294074367799944,1.044175764465601
61f898359a79473e96d0784cy0A9bEXUQ722-0fIdbb7qQ,16313.418878803626,41.415953767182444,1.172571066220253
6258037e9a7947a9e8a99498S1y9xzR8TJWIMfMonDbQEQ,7437.82677696996,34.216336796637975,1.0552254907513614
