document_id,views,full_reads_percent,depth
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,10097.206795712545,50.64690228634754,1.2000313629900987
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,4916.992703615757,31.157707236523077,1.0531472519219636
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,9730.39337948723,25.732747925199394,1.0623496479520882
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,4499.012643376936,35.33406691310666,1.060038315022519
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,106884.40530893863,29.715219618404902,1.1243038896922581
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,19031.381729450437,26.37139902399396,1.038178416630374
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,43558.788808405465,34.65928778671068,1.1476175086460778
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,87334.5313804157,17.918435930056532,1.1338949294056315
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,3911.811027103822,38.776020656124246,1.0657736700779064
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,1844.9202140391492,31.77627227132758,1.0449253065107948
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,12662.153083896503,34.19629386362071,1.0724310404485788
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,19737.19402561728,34.43293127628973,1.0532880469583874
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,5985.504934941443,28.59458762996974,1.0603105061899543
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,15813.135652998955,24.64968592115083,1.067630869674771
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,56659.925741664745,29.54508865315312,1.1301500521566703
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,32612.501418668126,23.81085355357007,1.0537719252925801
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,5834.415010122918,22.392374365803146,1.060805712277124
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,14873.943659732846,39.786554525800305,1.1588356062464287
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,17208.70941805192,28.233364840199584,1.151095488138022
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,21192.51314719515,20.086378750089384,1.1396504626296924
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,24845.884827381215,27.850915923546378,1.1370728411096185
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,3722.8762051932595,28.742537939055286,1.0458933204272005
