document_id,views,full_reads_percent,depth
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,10024.899842531066,57.07889390433913,1.259570404286836
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,4872.7418185795605,33.313972007229246,1.0556570641040794
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,9726.90327318612,30.833687496853457,1.0614689404353486
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,3958.4138944950814,38.390733506041805,1.0666753406303673
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,115472.59522616326,35.81555281486927,1.144428257226377
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,21430.99152065306,30.047404059857072,1.0448732108855907
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,51485.26708667706,31.770947696100716,1.1511490122412902
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,74463.8323286948,22.910050123621645,1.1345753164063799
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,3822.0677960722455,36.969169632286544,1.065682149825462
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,2823.3268912055005,34.67245423177936,1.048269479949919
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,13318.600674449139,32.57041109487874,1.0690798992509718
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,24835.665683798372,31.36867050130573,1.0530565345416292
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,6901.624848599197,32.907673935305915,1.0626020839645143
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,12914.0949321836,21.737621789908587,1.0692736427137501
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,52539.245879386865,31.26131405240318,1.141331766124478
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,31247.72228997681,25.796256544629557,1.0571227079532364
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,6583.984241534213,26.777822345275307,1.0638770866514222
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,13842.555706047822,41.70731834038754,1.1698223932485832
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,15539.974633235275,30.730670412074875,1.1442670350166255
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,16049.075032520399,24.506609352062572,1.1450906029814087
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,14263.83843695515,27.01897284926311,1.1397610720384685
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,4109.8323704482855,32.279740512220975,1.0527315624501015
623c39239a79472f1993960eMljwbh4gQuKeIA6eblcfGQ,70824.76249253404,24.730185937832484,1.139894967625905
620f3e089a79475b34ade039KtVJsteHStO5oditt3Uvzw,26869.766015099976,27.15746565610053,1.151087127859644
6202a73f9a79479b15f9b967g4_nokAoRvaMeR66cEHVXg,45692.49492248208,30.43376079278143,1.1279125752550676
62051c4d9a79477c4a88100dvDi5_j0PQVCaKj2UJf9_gw,24889.6358440295,33.997979869620586,1.1364874325177983
620dfa929a79476189b0d2c4ZnPUfntARbaIIPZcQcvL1A,9177.07533313417,38.13355934423537,1.1591569347384536
620223d99a7947592e5b2287uc9l9VjjTuW6KZZBme45rg,10071.436217468165,51.32574281845971,1.2293094391273856
620b6a7c9a794760c377c0549UuC_nw7SPu6DKHQzdxp1A,6434.409001775479,32.851369562629294,1.1620827169071617
62058ec59a79471f398a053b_kwPlPE5QqWP4vZwrzwALQ,60557.001929427905,28.383436099176006,1.1281903494883208
6282c24c9a79473846c46ebam_USFkdETtGZH6Fds7rRiA,21340.269885591082,29.402262854208175,1.0496179749015122
629393009a794760730dff20Ty7cfynLQayiZQcjCFMVLA,1441.016246576641,36.62114524462937,1.0569986623892067
624d79399a794748b2cab87dRbm1v5M-RIOc8TNT_xKCww,37729.41350313774,29.958772800647022,1.144105269712053
626019089a794728f3c79697TIUG7LZwRkeqT7WiusfZtw,16132.07355537524,24.093854111745454,1.0541572857062842
6273f7009a7947233556d310MaUWXeXtSk6fnmVlyIDA3A,26906.19588270377,25.09295019041416,1.052615474219375
623fe1149a794770821f4eaefI8XS2MXRyaNdNuJJW9VjA,97994.95932312582,33.261545466042264,1.1534859454980195
6281efae9a7947e34439115eVnTuAVljQ7SgKfOfKu57jQ,7634.700375971285,34.15601463475241,1.0686414648102311
627ebb289a79472e34d01ad38y6hKoMJS_aNkvNKR0-gvQ,9621.106590370691,29.366620034318498,1.0540212960041042
625063979a79475de1f2072eTFz94N9QSYykYjDrMSdb7A,11059.913284392518,26.376350936487608,1.0873439175592612
6242cf239a7947543933376668sKFyOSTDi9g_65WIh5iw,230240.47594818939,35.951628898312144,1.1657906070969248
61faf6249a7947274188db22GZZD1toCRFaHFkr3HdMKWg,10203.161618816595,41.239057748012165,1.178371868365324
6268e7489a79475c88d44ceaMPuwsLe1QT2F7YDXc66p4w,13785.583097584802,29.826343608973445,1.0491445677172442
6267abd89a7947ee8a9d53e16BBdcn0xRdCra7S60-tMHQ,14527.360541259799,33.015992316422135,1.0474490531090674
