document_id,views,full_reads_percent,depth
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,10060.457875796626,53.04494244701447,1.2183590097679888
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,7035.653682312153,32.59216230322291,1.0572986994146278
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,9766.988330405715,28.871505207887093,1.0584395923042529
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,5461.1453985596745,37.72694560637817,1.0600522442159124
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,76386.16114704685,26.88244549538617,1.1212532634482424
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,20579.002781072068,26.89864811930713,1.0379900205499066
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,50218.87180201998,31.84552028789119,1.1395702809035118
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,86411.14596296988,18.570736733999553,1.1289731716096212
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,3102.987708651542,40.0255319461538,1.0739115244431654
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,2571.0819907784553,33.152924481053795,1.0431977323420674
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,13829.57592941019,36.29637830572716,1.0753610277720007
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,23026.169295529548,36.54488789101299,1.0515293348058365
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,6957.070985221937,29.15693896233576,1.0581541558015601
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,12973.361246596085,23.589697353655342,1.0652260081987102
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,84434.16988644646,30.30219320468234,1.1380342318664856
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,34698.80767168179,26.845243544063255,1.0550182969659039
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,5719.934032219571,25.070712142992658,1.061232625110882
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,19625.166601990088,41.77082428345893,1.1591933395173524
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,19018.528502608086,25.775069454049298,1.134952741823213
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,19598.404911908972,21.283561225649166,1.1291440337623486
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,15342.205886279087,26.46394508363775,1.131780847906693
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,3908.503542066257,30.603068116736495,1.0447890856673532
623c39239a79472f1993960eMljwbh4gQuKeIA6eblcfGQ,113432.19782567269,21.763530909237563,1.1315724560548697
620f3e089a79475b34ade039KtVJsteHStO5oditt3Uvzw,27789.202182339435,30.16906149423035,1.12643090974775
6202a73f9a79479b15f9b967g4_nokAoRvaMeR66cEHVXg,50509.62634624445,29.52740496986533,1.136956281346577
62051c4d9a79477c4a88100dvDi5_j0PQVCaKj2UJf9_gw,27393.03044368711,30.743911086628383,1.1423138782981659
620dfa929a79476189b0d2c4ZnPUfntARbaIIPZcQcvL1A,6897.509275666096,36.65921927955382,1.1506794211976183
620223d99a7947592e5b2287uc9l9VjjTuW6KZZBme45rg,9405.121885823262,50.80573976422261,1.2288868678893654
620b6a7c9a794760c377c0549UuC_nw7SPu6DKHQzdxp1A,6148.841189140331,31.574540797232412,1.154305259363978
62058ec59a79471f398a053b_kwPlPE5QqWP4vZwrzwALQ,64779.15814940465,31.168565535190087,1.1519770780229746
6282c24c9a79473846c46ebam_USFkdETtGZH6Fds7rRiA,39998.608464042045,37.598835229099834,1.0524447487877224
629393009a794760730dff20Ty7cfynLQayiZQcjCFMVLA,1899.2120909633913,35.53093935703007,1.0502668161478572
624d79399a794748b2cab87dRbm1v5M-RIOc8TNT_xKCww,46699.826953530195,24.77072281444832,1.1439338351814665
