document_id,views,full_reads_percent,depth
61f9569a9a794794245a82abJ0AvX96vTAaQCiWVbzoMdw,12553.96708456749,54.10531349617005,1.214568577696704
628c22b89a79470e553f594bQS5CqzXYRnmDdR2LaSreEw,6674.01010065993,30.885632296620503,1.0542250194243177
627cb3249a7947ebdd752865XVsoyrUOT8OJJg2_finJhw,8934.895596691013,28.145907350789074,1.061934983878858
628618629a7947d4927eb812upfii3whSSuMXCqcqF8VbQ,4776.659874682052,36.76431163820834,1.064184048420521
620e76109a7947235623695b5hzCiIHdSYKQIr8WAM18bw,86716.36404211393,30.72642884096726,1.126905210165015
6267e9d39a79470f677fb6fajv_4Eb5ZQtip4IbvDqDuKw,22953.796111184187,26.891881439100455,1.0393817512364152
624925809a79476c4461de30m1RFLN6XSPyEGdKhDO5nyA,43434.065720680104,32.72622447041371,1.1461694100887707
6239e4a39a7947e926f82194t8mN2pE6R4mAGowkxvegNw,76471.99468812694,15.30415834940976,1.1296066112036725
628a1a4e9a794771555c208bICJ13mlxTMehQcRuqtV6YA,2796.180721752142,37.99565026886492,1.065863145141109
626a5b0a9a7947627960acd0TdQDl3OoSMO5YuE7-m19eQ,2613.812229461641,33.773443862978475,1.04504283716119
62528e479a7947535bdc6788c7U4L8VHQpuUFFaNED_q6g,11178.094410880818,33.675727932378386,1.0667856321762248
62612fe59a794783a68ada9e3TF3JpJGQJClbuUHy44UYw,23533.200738321088,36.328238599577105,1.052966102803772
628cd9159a7947555da62ab1-m51bvtFS_yzCf2pq7lLQQ,7122.83141426969,28.846672435823038,1.055679035498626
626e410e9a79471452f15e8eZ_d1-CbUQX2PIBrowzH5OQ,14670.01155105329,24.447682003766484,1.0666407731325742
624e87269a79479dd1977cc3v9cI_OAYQ8-5gqePHxVMpw,53855.324601749795,28.196117616087133,1.1409228634456712
628b8ab29a7947e00f67dcdaNlcWeEm_RlanbLAGB-qShw,33829.630337093986,24.653022260082157,1.0518907063222658
628ccf899a79474f5151d0c3HZKtUGp9SHiIpympsFuOrw,6071.340268394656,21.772600532118634,1.059590261111764
6249f7529a79479eb947fa1ehoBzMDQFT6mqValZu1Nr6g,17786.004093004412,41.70351239537875,1.170352430029594
6203bbc19a7947fb724902a8BhjQOV86Qa6ER9s4eK4Mpw,19503.515735529178,28.417288366211007,1.1541886486742967
620e3f2a9a7947868328f19f5hzCiIHdSYKQIr8WAM18bw,18409.11956852639,19.78959978977284,1.1372937043566074
620d18729a7947215abb84989JBgpzWFSNiMniLAH8SZaQ,18811.386053444323,27.186446083853426,1.121860200974096
62937ab39a79475bb0821d13J6FV1xLkRbah3nyuod_sYw,4532.358041662511,31.089240044651916,1.0473738087322373
623c39239a79472f1993960eMljwbh4gQuKeIA6eblcfGQ,94836.91921893146,18.73182234574079,1.1307033900644294
620f3e089a79475b34ade039KtVJsteHStO5oditt3Uvzw,29864.623762865787,31.74159015448028,1.1328562450466948
6202a73f9a79479b15f9b967g4_nokAoRvaMeR66cEHVXg,50145.33363542731,29.659148021236728,1.1377906870238024
62051c4d9a79477c4a88100dvDi5_j0PQVCaKj2UJf9_gw,26883.05171297026,31.063025885471927,1.1433298608448985
620dfa929a79476189b0d2c4ZnPUfntARbaIIPZcQcvL1A,7388.70962192983,37.57056646750075,1.1569138094169966
620223d99a7947592e5b2287uc9l9VjjTuW6KZZBme45rg,9434.007507919196,50.01190063280515,1.2379250556726216
620b6a7c9a794760c377c0549UuC_nw7SPu6DKHQzdxp1A,5324.185439715045,30.25257124314832,1.1495529748408735
62058ec59a79471f398a053b_kwPlPE5QqWP4vZwrzwALQ,54062.862889081334,30.853843715769717,1.140142592934941
6282c24c9a79473846c46ebam_USFkdETtGZH6Fds7rRiA,25992.11265639303,35.45597817003895,1.0524068356866012
629393009a794760730dff20Ty7cfynLQayiZQcjCFMVLA,1829.546402761516,36.00389545863865,1.0529836486630877
624d79399a794748b2cab87dRbm1v5M-RIOc8TNT_xKCww,47287.62305779319,24.87861332893083,1.1436683521356037
626019089a794728f3c79697TIUG7LZwRkeqT7WiusfZtw,21044.29440187942,25.542563671574737,1.0595811081817321
6273f7009a7947233556d310MaUWXeXtSk6fnmVlyIDA3A,27810.36772109051,26.620198265449194,1.0471666087783345
623fe1149a794770821f4eaefI8XS2MXRyaNdNuJJW9VjA,101763.91527229962,30.800182617480033,1.1433592266118247
6281efae9a7947e34439115eVnTuAVljQ7SgKfOfKu57jQ,5490.745891549647,30.869342784067715,1.063685797146169
627ebb289a79472e34d01ad38y6hKoMJS_aNkvNKR0-gvQ,10194.83282583347,30.007305157461985,1.0523566257751906
625063979a79475de1f2072eTFz94N9QSYykYjDrMSdb7A,10596.869713425678,26.483993851063754,1.0766292470301166
6242cf239a7947543933376668sKFyOSTDi9g_65WIh5iw,197702.58110566434,32.604993560544465,1.149274990485516
61faf6249a7947274188db22GZZD1toCRFaHFkr3HdMKWg,9484.045928396956,39.173880827361764,1.1626693152905314
6268e7489a79475c88d44ceaMPuwsLe1QT2F7YDXc66p4w,12785.088891602858,24.68757194814881,1.0459772382636097
6267abd89a7947ee8a9d53e16BBdcn0xRdCra7S60-tMHQ,13679.784121732324,34.06912895836396,1.0465242903107619
624482489a79477d4f12aab6NvqeFzbPRfimwSLlGfHvuA,124926.51662693355,35.426949141077756,1.1289832661014607
61ff71df9a79470d13893f343PXO3SCcSy2Zav_6ejoYsQ,9701.160254774471,45.574870256038004,1.177340005703878
6261c55c9a7947bf215d147a5Lcy3mDcSV2Bffoiv6tvEQ,3070.766587608185,44.96736124480689,1.0471618373557177
61f898359a79473e96d0784cy0A9bEXUQ722-0fIdbb7qQ,13642.125169148223,43.65778917018698,1.1683025012512456
